C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_48_685.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_48_685.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_48_685.jpg, 0, 0, 0, 8.016395E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_48_785.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_48_785.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_48_785.jpg, 0, 0, 0, 8.34715E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_48_886.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_48_886.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_48_886.jpg, 0, 0, 0, 7.840053E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_48_988.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_48_988.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_48_988.jpg, 0, 0, 0, 7.862288E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_49_090.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_49_090.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_49_090.jpg, 0, 0, 0, 7.75233E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_49_193.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_49_193.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_49_193.jpg, 0, 0, 0, 7.834329E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_49_296.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_49_296.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_49_296.jpg, 0, 0, 0, 7.964356E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_49_396.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_49_396.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_49_396.jpg, 0, 0, 0, 7.799364E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_49_500.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_49_500.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_49_500.jpg, 0, 0, 0, 7.807592E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_49_603.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_49_603.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_49_603.jpg, 0, 0, 0, 7.860981E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_49_705.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_49_705.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_49_705.jpg, 0, 0, 0, 7.986784E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_49_805.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_49_805.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_49_805.jpg, 0, 0, 0, 8.055368E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_49_908.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_49_908.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_49_908.jpg, 0, 0, 0, 7.836814E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_50_011.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_50_011.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_50_011.jpg, 0, 0, 0, 8.402903E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_50_114.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_50_114.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_50_114.jpg, 0, 0, 0, 7.836967E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_50_217.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_50_217.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_50_217.jpg, 0, 0, 0, 7.814456E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_50_319.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_50_319.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_50_319.jpg, 0, 0, 0, 7.88135E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_50_421.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_50_421.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_50_421.jpg, 0, 0, 0, 7.849974E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_50_524.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_50_524.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_50_524.jpg, 0, 0, 0, 7.90245E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_50_624.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_50_624.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_50_624.jpg, 0, 0, 0, 7.804966E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_50_728.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_50_728.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_50_728.jpg, 0, 0, 0, 7.806561E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_50_830.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_50_830.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_50_830.jpg, 0, 0, 0, 7.790297E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_50_934.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_50_934.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_50_934.jpg, 0, 0, 0, 8.038928E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_51_037.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_51_037.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_51_037.jpg, 0, 0, 0, 7.895441E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_51_138.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_51_138.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_51_138.jpg, 0, 0, 0, 7.821901E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_51_242.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_51_242.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_51_242.jpg, 0, 0, 0, 7.795096E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_51_344.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_51_344.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_51_344.jpg, 0, 0, 0, 8.204926E-05
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_51_446.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_51_446.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_51_446.jpg, 0, 0.2626125, 0, 0.1911955
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_51_548.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_51_548.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_51_548.jpg, 0, 0.006842738, 0, 0.3268974
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_51_648.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_51_648.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_51_648.jpg, 0, 0, 0, 0.3199238
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_51_750.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_51_750.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_51_750.jpg, 0, 0, 0, 0.316343
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_51_851.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_51_851.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_51_851.jpg, 0, 0, 0, 0.3120941
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_51_952.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_51_952.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_51_952.jpg, 0, 0.0241287, 0, 0.3448613
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_52_053.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_52_053.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_52_053.jpg, 0, 0.3281652, 0, 0.5636721
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_52_156.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_52_156.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_52_156.jpg, 0, 0.6337427, 0, 1.114506
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_52_257.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_52_257.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_52_257.jpg, 0, 0.9265139, 0, 2.104697
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_52_360.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_52_360.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_52_360.jpg, 0, 1, 0, 3.27865
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_52_461.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_52_461.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_52_461.jpg, 0, 0.9284029, 0, 4.433974
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_52_563.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_52_563.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_52_563.jpg, 0, 0.6234835, 0, 5.300327
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_52_662.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_52_662.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_52_662.jpg, 0, 0, 0.1409514, 4.901829
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_52_764.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_52_764.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_52_764.jpg, 0, 0, 0.4329867, 4.554727
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_52_866.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_52_866.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_52_866.jpg, 0, 0, 0.7374451, 4.285924
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_52_967.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_52_967.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_52_967.jpg, 0, 0, 1, 3.910743
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_53_067.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_53_067.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_53_067.jpg, 0, 0, 1, 3.500461
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_53_170.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_53_170.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_53_170.jpg, 0, 0, 1, 3.090053
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_53_271.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_53_271.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_53_271.jpg, 0, 0, 1, 2.703635
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_53_373.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_53_373.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_53_373.jpg, 0, 0, 1, 2.230036
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_53_477.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_53_477.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_53_477.jpg, 0, 0, 1, 1.825431
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_53_580.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_53_580.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_53_580.jpg, 0, 0, 1, 1.483661
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_53_680.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_53_680.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_53_680.jpg, 0, 0, 1, 1.083977
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_53_782.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_53_782.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_53_782.jpg, 0, 0, 1, 0.7240803
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_53_882.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_53_882.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_53_882.jpg, 0, 0, 1, 0.3609095
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_53_985.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_53_985.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_53_985.jpg, 0, 0, 1, 0.004011542
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_54_088.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_54_088.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_54_088.jpg, 0, 0, 1, 0.3933318
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_54_191.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_54_191.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_54_191.jpg, 0, 0, 1, 0.7217022
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_54_294.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_54_294.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_54_294.jpg, 0, 0, 0.8542624, 1.161677
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_54_396.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_54_396.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_54_396.jpg, 0, 0, 0.5604551, 1.383419
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_54_498.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_54_498.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_54_498.jpg, 0, 0, 0.2598194, 1.518312
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_54_599.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_54_599.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_54_599.jpg, 0, 0, 0.2565106, 1.563076
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_54_698.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_54_698.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_54_698.jpg, 0, 0, 0.5581607, 1.689394
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_54_801.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_54_801.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_54_801.jpg, 0, 0, 0.8532894, 1.915816
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_54_904.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_54_904.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_54_904.jpg, 0, 0, 1, 2.274125
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_55_006.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_55_006.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_55_006.jpg, 0, 0, 1, 2.613548
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_55_106.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_55_106.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_55_106.jpg, 0, 0, 1, 2.951845
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_55_209.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_55_209.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_55_209.jpg, 0, 0, 0.9867229, 3.313319
C:\Users\MOH\Downloads\simulator-windows-32\IMG\center_2026_06_04_10_12_55_310.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\left_2026_06_04_10_12_55_310.jpg, C:\Users\MOH\Downloads\simulator-windows-32\IMG\right_2026_06_04_10_12_55_310.jpg, 0, 0, 0.6880597, 3.550513
